X,Y,full_id,osm_id,osm_type,addr_city,addr_house,addr_postc,addr_stree,building,building_l,email,internet_a,name,operator,payment_ca,payment_cr,payment_de,payment_vi,tourism,type,website,addr_count,residentia,year,addr_hou_1,building_c,building_u,landuse,building_m,roof_colou,roof_mater,amenity,branch,fax,phone,short_name,social_fac,access,bicycle_pa,building_1,layer,level,parking,parking_co,parking_la,surface,height,social_f_1,addr_neigh,addr_place,postal_cod,roof_shape,building_2,roof_level,roof_orien,building_p,addr_subur,ref,commercial,image,mapillary,history,old_name,wheelchair,shop,building_3,leisure,architect,year_of_co,religion,wikidata,denominati,historic,roof_direc,descriptio,check_date,resi,contact_fa,covered,power,sports,sport,addr_name,shelter_ty,full_id_2,osm_id_2,osm_type_2,addr_city_,addr_cou_1,addr_hou_2,addr_pos_1,addr_str_1,building_4,building_5,resident_1,type_2,year_2,addr_hou_3,height_2,addr_regio,descript_1,landuse_2,name_2,constructi,addr_pla_1,building_6,building_7,place,addr_nei_1,roof_lev_1,roof_mat_1,roof_ori_1,roof_sha_1,roof_col_1,building_8,amenity_2,parking_2,commerci_1,image_2,mapillary_,history_2,designatio,layer_2,building_9,shop_2,building10,wikidata_2,operator_2,building11,developer,phone_2,website_2,alt_name,wheelcha_1,roof_dir_1,natural,contact__1,power_2,old_name_2,ID
103.732672460417,1.34964323415387,w445019968,"445019968",way,Singapore,"374","600374",Jurong East Avenue 1,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Jurong East Court,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445019968,"445019968",way,Singapore,SG,"374","600374",Jurong East Avenue 1,residential,"12",HDB,,,,,,,,,,,,,,Jurong East Court,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8020"
103.732672460417,1.34964323415387,w445019968,"445019968",way,Singapore,"374","600374",Jurong East Avenue 1,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Jurong East Court,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445019969,"445019969",way,,,,,,,,HDB,,,,,,,residential,Jurong East Court,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8021"
103.723155734009,1.32735429891951,w445026822,"445026822",way,Singapore,140A,"611140",Corporation Drive,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026822,"445026822",way,Singapore,SG,140A,"611140",Corporation Drive,residential,"17",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8022"
103.723155734009,1.32735429891951,w445026822,"445026822",way,Singapore,140A,"611140",Corporation Drive,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w335539450,"335539450",way,,,,,,,,HDB,,,,,,,residential,Yung Ho Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8023"
103.723623010302,1.32733875100718,w445026823,"445026823",way,Singapore,140B,"612140",Corporation Drive,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026823,"445026823",way,Singapore,SG,140B,"612140",Corporation Drive,residential,"17",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8024"
103.723623010302,1.32733875100718,w445026823,"445026823",way,Singapore,140B,"612140",Corporation Drive,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w335539450,"335539450",way,,,,,,,,HDB,,,,,,,residential,Yung Ho Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8025"
103.724219322215,1.32741515643379,w445026824,"445026824",way,Singapore,140C,"613140",Corporation Drive,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026824,"445026824",way,Singapore,SG,140C,"613140",Corporation Drive,residential,"17",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8026"
103.724219322215,1.32741515643379,w445026824,"445026824",way,Singapore,140C,"613140",Corporation Drive,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w335539450,"335539450",way,,,,,,,,HDB,,,,,,,residential,Yung Ho Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8027"
103.724682498966,1.32758990485952,w445026825,"445026825",way,Singapore,140D,"614140",Corporation Drive,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026825,"445026825",way,Singapore,SG,140D,"614140",Corporation Drive,residential,"17",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8028"
103.724682498966,1.32758990485952,w445026825,"445026825",way,Singapore,140D,"614140",Corporation Drive,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w335539450,"335539450",way,,,,,,,,HDB,,,,,,,residential,Yung Ho Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8029"
103.722143908106,1.32673811887348,w445026828,"445026828",way,Singapore,150A,,Corporation Drive,residential,"20",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026860,"445026860",way,,,,,,,,HDB,,,,,,,residential,Yung Ho Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8030"
103.722143908106,1.32673811887348,w445026828,"445026828",way,Singapore,150A,,Corporation Drive,residential,"20",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026828,"445026828",way,Singapore,SG,150A,,Corporation Drive,residential,"20",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8031"
103.721865101368,1.33022118224329,w445026830,"445026830",way,Singapore,164A,"611164",Yung Kuang Road,residential,"19",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026861,"445026861",way,,,,,,,,HDB,,,,,,,residential,Yung Kuang Court,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8032"
103.721865101368,1.33022118224329,w445026830,"445026830",way,Singapore,164A,"611164",Yung Kuang Road,residential,"19",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026830,"445026830",way,Singapore,SG,164A,"611164",Yung Kuang Road,residential,"19",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8033"
103.721897350616,1.33075070926741,w445026832,"445026832",way,Singapore,165A,"611165",Yung Kuang Road,residential,"20",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026861,"445026861",way,,,,,,,,HDB,,,,,,,residential,Yung Kuang Court,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8034"
103.721897350616,1.33075070926741,w445026832,"445026832",way,Singapore,165A,"611165",Yung Kuang Road,residential,"20",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026832,"445026832",way,Singapore,SG,165A,"611165",Yung Kuang Road,residential,"20",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8035"
103.72232307332,1.33069861931081,w445026833,"445026833",way,Singapore,165B,"612165",Yung Kuang Road,residential,"20",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026833,"445026833",way,Singapore,SG,165B,"612165",Yung Kuang Road,residential,"20",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8036"
103.72232307332,1.33069861931081,w445026833,"445026833",way,Singapore,165B,"612165",Yung Kuang Road,residential,"20",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026861,"445026861",way,,,,,,,,HDB,,,,,,,residential,Yung Kuang Court,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8037"
103.721801842002,1.33131031197034,w445026835,"445026835",way,Singapore,166A,"611166",Yung Kuang Road,residential,"20",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026835,"445026835",way,Singapore,SG,166A,"611166",Yung Kuang Road,residential,"20",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8038"
103.721801842002,1.33131031197034,w445026835,"445026835",way,Singapore,166A,"611166",Yung Kuang Road,residential,"20",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026861,"445026861",way,,,,,,,,HDB,,,,,,,residential,Yung Kuang Court,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8039"
103.722356685835,1.33122639012709,w445026836,"445026836",way,Singapore,166B,"612166",Yung Kuang Road,residential,"20",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026861,"445026861",way,,,,,,,,HDB,,,,,,,residential,Yung Kuang Court,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8040"
103.722356685835,1.33122639012709,w445026836,"445026836",way,Singapore,166B,"612166",Yung Kuang Road,residential,"20",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026836,"445026836",way,Singapore,SG,166B,"612166",Yung Kuang Road,residential,"20",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8041"
103.721553943324,1.33203717318549,w445026838,"445026838",way,Singapore,175A,"611175",Yung Kuang Road,residential,"20",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026838,"445026838",way,Singapore,SG,175A,"611175",Yung Kuang Road,residential,"20",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8042"
103.721553943324,1.33203717318549,w445026838,"445026838",way,Singapore,175A,"611175",Yung Kuang Road,residential,"20",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w741263554,"741263554",way,,,,,,,,HDB,,,,,,,residential,Corporation Tiara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8043"
103.721152064452,1.33282930761868,w445026839,"445026839",way,Singapore,175B,"612175",Yung Kuang Road,residential,"20",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026839,"445026839",way,Singapore,SG,175B,"612175",Yung Kuang Road,residential,"20",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8044"
103.721152064452,1.33282930761868,w445026839,"445026839",way,Singapore,175B,"612175",Yung Kuang Road,residential,"20",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w741263554,"741263554",way,,,,,,,,HDB,,,,,,,residential,Corporation Tiara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8045"
103.721606209302,1.33279301280425,w445026840,"445026840",way,Singapore,175C,"613175",Yung Kuang Road,residential,"20",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026840,"445026840",way,Singapore,SG,175C,"613175",Yung Kuang Road,residential,"20",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8046"
103.721606209302,1.33279301280425,w445026840,"445026840",way,Singapore,175C,"613175",Yung Kuang Road,residential,"20",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w741263554,"741263554",way,,,,,,,,HDB,,,,,,,residential,Corporation Tiara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8047"
103.719864177427,1.353317825199,w445026843,"445026843",way,Singapore,560A,"641560",Jurong West Street 42,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Spring Haven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026843,"445026843",way,Singapore,SG,560A,"641560",Jurong West Street 42,residential,"16",HDB,,,,,,,,,,,,,,Spring Haven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8048"
103.719864177427,1.353317825199,w445026843,"445026843",way,Singapore,560A,"641560",Jurong West Street 42,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Spring Haven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026859,"445026859",way,,,,,,,,HDB,,,,,,,residential,Spring Haven @ Jurong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8049"
103.719780401676,1.35428907590414,w445026845,"445026845",way,Singapore,561A,"641561",Jurong West Street 42,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Spring Haven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026845,"445026845",way,Singapore,SG,561A,"641561",Jurong West Street 42,residential,"16",HDB,,,,,,,,,,,,,,Spring Haven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8050"
103.719780401676,1.35428907590414,w445026845,"445026845",way,Singapore,561A,"641561",Jurong West Street 42,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Spring Haven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026859,"445026859",way,,,,,,,,HDB,,,,,,,residential,Spring Haven @ Jurong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8051"
103.719703715093,1.35476118117109,w445026846,"445026846",way,Singapore,561B,"642561",Jurong West Street 42,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Spring Haven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026846,"445026846",way,Singapore,SG,561B,"642561",Jurong West Street 42,residential,"16",HDB,,,,,,,,,,,,,,Spring Haven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8052"
103.719703715093,1.35476118117109,w445026846,"445026846",way,Singapore,561B,"642561",Jurong West Street 42,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Spring Haven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026859,"445026859",way,,,,,,,,HDB,,,,,,,residential,Spring Haven @ Jurong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8053"
103.708356894407,1.34109476838167,w445026849,"445026849",way,Singapore,697A,"641697",Jurong West Central 3,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Jurong West Blossom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026849,"445026849",way,Singapore,SG,697A,"641697",Jurong West Central 3,residential,"17",HDB,,,,,,,,,,,,,,Jurong West Blossom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8054"
103.708356894407,1.34109476838167,w445026849,"445026849",way,Singapore,697A,"641697",Jurong West Central 3,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Jurong West Blossom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w95662210,"95662210",way,,,,,,,,HDB,,,,,,,residential,Jurong West Blossom,,,,,neighbourhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8055"
103.708594872848,1.34067485972095,w445026850,"445026850",way,Singapore,697B,"642697",Jurong West Central 3,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Jurong West Blossom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026850,"445026850",way,Singapore,SG,697B,"642697",Jurong West Central 3,residential,"17",HDB,,,,,,,,,,,,,,Jurong West Blossom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8056"
103.708594872848,1.34067485972095,w445026850,"445026850",way,Singapore,697B,"642697",Jurong West Central 3,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Jurong West Blossom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w95662210,"95662210",way,,,,,,,,HDB,,,,,,,residential,Jurong West Blossom,,,,,neighbourhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8057"
103.708229059456,1.34046687286762,w445026851,"445026851",way,Singapore,697C,"643697",Jurong West Central 3,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Jurong West Blossom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026851,"445026851",way,Singapore,SG,697C,"643697",Jurong West Central 3,residential,"17",HDB,,,,,,,,,,,,,,Jurong West Blossom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8058"
103.708229059456,1.34046687286762,w445026851,"445026851",way,Singapore,697C,"643697",Jurong West Central 3,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Jurong West Blossom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w95662210,"95662210",way,,,,,,,,HDB,,,,,,,residential,Jurong West Blossom,,,,,neighbourhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8059"
103.707893447303,1.34111624102391,w445026854,"445026854",way,Singapore,698A,"641698",Jurong West Central 3,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Jurong West Blossom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026854,"445026854",way,Singapore,SG,698A,"641698",Jurong West Central 3,residential,"17",HDB,,,,,,,,,,,,,,Jurong West Blossom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8060"
103.707893447303,1.34111624102391,w445026854,"445026854",way,Singapore,698A,"641698",Jurong West Central 3,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Jurong West Blossom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w95662210,"95662210",way,,,,,,,,HDB,,,,,,,residential,Jurong West Blossom,,,,,neighbourhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8061"
103.707550738598,1.34070226396032,w445026855,"445026855",way,Singapore,698B,"642",Jurong West Central 3,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Jurong West Blossom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w95662210,"95662210",way,,,,,,,,HDB,,,,,,,residential,Jurong West Blossom,,,,,neighbourhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8062"
103.707550738598,1.34070226396032,w445026855,"445026855",way,Singapore,698B,"642",Jurong West Central 3,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Jurong West Blossom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026855,"445026855",way,Singapore,SG,698B,"642",Jurong West Central 3,residential,"17",HDB,,,,,,,,,,,,,,Jurong West Blossom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8063"
103.707705620389,1.34028258362979,w445026856,"445026856",way,Singapore,698C,"643698",Jurong West Central 3,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Jurong West Blossom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w95662210,"95662210",way,,,,,,,,HDB,,,,,,,residential,Jurong West Blossom,,,,,neighbourhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8064"
103.707705620389,1.34028258362979,w445026856,"445026856",way,Singapore,698C,"643698",Jurong West Central 3,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Jurong West Blossom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026856,"445026856",way,Singapore,SG,698C,"643698",Jurong West Central 3,residential,"17",HDB,,,,,,,,,,,,,,Jurong West Blossom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8065"
103.69708336588,1.3427055561882,w445026857,"445026857",way,Singapore,712A,"641712",Jurong West Street 71,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Golden Lavender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w99450895,"99450895",way,,,,,,,,HDB,,,,,,,residential,Golden Lavender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8066"
103.69708336588,1.3427055561882,w445026857,"445026857",way,Singapore,712A,"641712",Jurong West Street 71,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Golden Lavender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445026857,"445026857",way,Singapore,SG,712A,"641712",Jurong West Street 71,residential,"16",HDB,,,,,,,,,,,,,,Golden Lavender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8067"
103.770278749309,1.38855525820147,w445040637,"445040637",way,Singapore,546A,,Segar Road,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040637,"445040637",way,Singapore,SG,546A,,Segar Road,residential,"17",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8068"
103.770278749309,1.38855525820147,w445040637,"445040637",way,Singapore,546A,,Segar Road,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w220824670,"220824670",way,,,,,,,,HDB,,,,,,,residential,Segar Vale,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8069"
103.769919829617,1.3887863038999,w445040638,"445040638",way,Singapore,546B,,Segar Road,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040638,"445040638",way,Singapore,SG,546B,,Segar Road,residential,"17",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8070"
103.769919829617,1.3887863038999,w445040638,"445040638",way,Singapore,546B,,Segar Road,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w220824670,"220824670",way,,,,,,,,HDB,,,,,,,residential,Segar Vale,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8071"
103.769524182675,1.38898565183928,w445040639,"445040639",way,Singapore,546C,,Segar Road,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040639,"445040639",way,Singapore,SG,546C,,Segar Road,residential,"17",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8072"
103.769524182675,1.38898565183928,w445040639,"445040639",way,Singapore,546C,,Segar Road,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w220824670,"220824670",way,,,,,,,,HDB,,,,,,,residential,Segar Vale,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8073"
103.770038281834,1.38816414806199,w445040641,"445040641",way,Singapore,547A,,Segar Road,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040641,"445040641",way,Singapore,SG,547A,,Segar Road,residential,"17",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8074"
103.770038281834,1.38816414806199,w445040641,"445040641",way,Singapore,547A,,Segar Road,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w220824670,"220824670",way,,,,,,,,HDB,,,,,,,residential,Segar Vale,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8075"
103.769169273995,1.38844962971134,w445040642,"445040642",way,Singapore,547B,,Segar Road,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040642,"445040642",way,Singapore,SG,547B,,Segar Road,residential,"17",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8076"
103.769169273995,1.38844962971134,w445040642,"445040642",way,Singapore,547B,,Segar Road,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w220824670,"220824670",way,,,,,,,,HDB,,,,,,,residential,Segar Vale,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8077"
103.768799845858,1.38853279079903,w445040643,"445040643",way,Singapore,547C,,Segar Road,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w445040643,"445040643",way,Singapore,SG,547C,,Segar Road,residential,"17",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8078"
